id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state,lat,long,posting_date
7313806066,birmingham,2450.0,2000.0,infiniti,qx4,good,,gas,246653.0,clean,automatic,,4wd,full-size,SUV,silver,al,33.468,-87.0924,2021-04-28 09:31:58-05:00
7313801999,birmingham,12950.0,2013.0,lexus,ct200h hybrid,good,,gas,77000.0,clean,automatic,,fwd,,,black,al,33.6989,-84.7454,2021-04-28 09:24:13-05:00
7313798038,birmingham,30488.0,2020.0,infiniti,q50,,,gas,29366.0,clean,automatic,JN1EV7AP7LM200689,rwd,,,black,al,32.9229,-86.545,2021-04-28 09:16:39-05:00
7313798048,birmingham,17989.0,2018.0,toyota,camry,,,gas,120943.0,clean,automatic,4T1B11HK3JU537162,fwd,,,silver,al,32.9229,-86.545,2021-04-28 09:16:39-05:00
7313798006,birmingham,22602.0,2021.0,toyota,corolla,,,gas,10883.0,clean,automatic,5YFP4MCE0MP062012,fwd,,,red,al,32.9229,-86.545,2021-04-28 09:16:36-05:00
7313794897,birmingham,12977.0,2011.0,lexus,rx,,,gas,140994.0,clean,automatic,2T2BK1BA6BC090077,,,,,al,33.168322,-87.491902,2021-04-28 09:10:58-05:00
7313781903,birmingham,12995.0,2008.0,ford,f150 xl,,,gas,93146.0,clean,automatic,1FTRF12V98KD94523,,,,green,al,34.9506,-85.2432,2021-04-28 08:44:19-05:00
7313781430,birmingham,36995.0,2012.0,ford,f250 super duty 4x4,,,gas,41364.0,clean,automatic,1FD7X2B65CEC58024,4wd,,,silver,al,34.9506,-85.2432,2021-04-28 08:43:21-05:00
7313781284,birmingham,31995.0,2017.0,ford,f350 super duty,,,gas,129638.0,clean,automatic,1FD8W3G69HEB28454,,,,white,al,34.9506,-85.2432,2021-04-28 08:43:05-05:00
7313781180,birmingham,25995.0,2015.0,gmc,sierra 2500hd,,,gas,126690.0,clean,automatic,1GT21XEG0FZ537816,,,,red,al,34.9506,-85.2432,2021-04-28 08:42:50-05:00
7313780314,birmingham,29990.0,2019.0,mazda,mx-5 miata grand touring,good,,gas,5247.0,clean,other,JM1NDAD77K0311175,rwd,,other,,al,33.52,-86.79,2021-04-28 08:41:06-05:00
7313780913,birmingham,34995.0,2015.0,ford,f250 super duty 4x4,,,gas,84526.0,clean,automatic,1FD7X2B60FEB07855,4wd,,,white,al,34.9506,-85.2432,2021-04-28 08:42:17-05:00
7313780759,birmingham,31995.0,2012.0,ford,f350 super duty,,,gas,24692.0,clean,automatic,1FDRF3G64CED01178,,,,white,al,34.9506,-85.2432,2021-04-28 08:41:59-05:00
7313780652,birmingham,34995.0,2017.0,ford,f250 sd xlt,,,gas,138052.0,clean,automatic,1FT7W2B61HEE45601,4wd,,,white,al,34.9506,-85.2432,2021-04-28 08:41:44-05:00
7313780216,birmingham,16590.0,2016.0,jeep,renegade sport suv 4d,good,,gas,35835.0,clean,other,ZACCJBAW9GPC62449,4wd,,other,red,al,33.52,-86.79,2021-04-28 08:40:56-05:00
7313780453,birmingham,16995.0,2008.0,chevrolet,express 3500,,,gas,158114.0,clean,automatic,1GBJG31K281131930,,,,white,al,34.9506,-85.2432,2021-04-28 08:41:22-05:00
7313780256,birmingham,25590.0,2017.0,jeep,grand cherokee laredo sport,good,,other,31315.0,clean,other,1C4RJFAG6HC633079,4wd,,SUV,silver,al,33.52,-86.79,2021-04-28 08:41:00-05:00
7313779980,birmingham,12995.0,2016.0,chrysler,200,,,gas,72754.0,clean,automatic,1C3CCCBBXGN146315,,,,black,al,34.9506,-85.2432,2021-04-28 08:40:21-05:00
7313779658,birmingham,27995.0,2017.0,nissan,nv2500 hd cargo,,,gas,48769.0,clean,automatic,1N6BF0KY6HN800985,,,,white,al,34.9506,-85.2432,2021-04-28 08:39:37-05:00
7313779504,birmingham,24995.0,2012.0,ford,f250 xl super duty,,,gas,52377.0,clean,automatic,1FDBF2A68CEC73003,,,,grey,al,34.9506,-85.2432,2021-04-28 08:39:19-05:00
7313779358,birmingham,28995.0,2012.0,ford,econoline commercial,,,gas,93923.0,clean,automatic,1FC3E3KL4CDB34837,,,,white,al,34.9506,-85.2432,2021-04-28 08:39:01-05:00
7313779198,birmingham,27995.0,2012.0,ford,f350 super duty,,,gas,45822.0,clean,automatic,1FDRF3G65CEC39189,,,,white,al,34.9506,-85.2432,2021-04-28 08:38:40-05:00
7313779015,birmingham,13995.0,2015.0,nissan,nv200,,,gas,86580.0,clean,automatic,3N6CM0KN6FK712103,,,,white,al,34.9506,-85.2432,2021-04-28 08:38:20-05:00
7313778862,birmingham,32995.0,2012.0,ford,f250 super duty,,,gas,37473.0,clean,automatic,1FDBF2B63CEC57788,4wd,,,white,al,34.9506,-85.2432,2021-04-28 08:38:01-05:00
7313778751,birmingham,4995.0,2005.0,ford,freestar ses,,,gas,121724.0,clean,automatic,2FMZA57605BA66741,,,,silver,al,34.9506,-85.2432,2021-04-28 08:37:45-05:00
7313778627,birmingham,27995.0,2012.0,ford,f250 super duty,,,gas,26896.0,clean,automatic,1FDBF2A65CEC50925,,,,white,al,34.9506,-85.2432,2021-04-28 08:37:28-05:00
7313778464,birmingham,24995.0,2012.0,ford,f-250 super duty,,,gas,40023.0,clean,automatic,1FDBF2A62CEC73000,,,,green,al,34.9506,-85.2432,2021-04-28 08:37:08-05:00
7313778339,birmingham,36995.0,2013.0,chevrolet,silverado 3500hd,,,gas,58056.0,clean,automatic,1GB4CZCG7DF109634,,,,white,al,34.9506,-85.2432,2021-04-28 08:36:51-05:00
7313778192,birmingham,36995.0,2017.0,chevrolet,silverado 2500hd,,,gas,43553.0,clean,automatic,1GC1KUEG9HF237025,4wd,,,white,al,34.9506,-85.2432,2021-04-28 08:36:32-05:00
7313775964,birmingham,39590.0,2017.0,chevrolet,camaro ss coupe 2d,good,,gas,10496.0,clean,other,1G1FE1R71H0109878,rwd,,coupe,white,al,33.52,-86.79,2021-04-28 08:31:36-05:00
7313775792,birmingham,26990.0,2016.0,ford,f150 regular cab xl pickup,good,,gas,14230.0,clean,other,1FTMF1CP3GKD62143,,,pickup,black,al,33.52,-86.79,2021-04-28 08:31:16-05:00
7313775714,birmingham,36990.0,2015.0,chevrolet,tahoe lt sport utility,good,,other,51677.0,clean,other,1GNSCBKC8FR712092,,,other,black,al,33.52,-86.79,2021-04-28 08:31:09-05:00
7313736542,birmingham,5500.0,2001.0,ford,e350 van,fair,,diesel,340000.0,clean,automatic,,fwd,,van,white,al,33.5283,-86.5748,2021-04-28 06:11:19-05:00
7313728831,birmingham,1500.0,2011.0,ford,crown victoria,,,gas,123000.0,clean,automatic,,,,,,al,33.7213,-87.2658,2021-04-28 05:07:59-05:00
7313727515,birmingham,25500.0,2015.0,jaguar,xj,,,,71114.0,clean,automatic,SAJWA1CZ7F8V80673,rwd,,sedan,black,al,33.669601,-86.817617,2021-04-28 04:50:44-05:00
7313703595,birmingham,3500.0,1995.0,honda,civic del sol si,good,,gas,215000.0,clean,manual,,fwd,compact,convertible,red,al,33.3538,-86.8254,2021-04-27 23:53:41-05:00
7313687738,birmingham,9900.0,2013.0,gmc,terrain,,,gas,148285.0,clean,automatic,,fwd,,,black,al,34.982021,-88.465261,2021-04-27 22:27:59-05:00
7313682999,birmingham,20900.0,2017.0,ford,f150,,,gas,147124.0,clean,automatic,,4wd,,,white,al,34.982302,-88.46509,2021-04-27 22:08:07-05:00
7313674968,birmingham,29900.0,2016.0,jeep,wrangler,,,gas,131091.0,clean,automatic,,4wd,,,white,al,34.98174,-88.464575,2021-04-27 21:37:23-05:00
7313672942,birmingham,7200.0,2007.0,toyota,highlander,excellent,,gas,155490.0,clean,automatic,,fwd,,SUV,silver,al,33.407514,-86.748347,2021-04-27 21:29:56-05:00
7313663160,birmingham,45300.0,2018.0,ram,3500 big horn,excellent,,diesel,34125.0,rebuilt,automatic,3C63R3LL4JG236634,4wd,full-size,truck,black,al,34.932873,-80.278416,2021-04-27 20:56:56-05:00
7313642622,birmingham,3500.0,2006.0,ford,f-150,,,gas,246000.0,clean,automatic,,,,,,al,33.521,-86.8066,2021-04-27 19:55:10-05:00
7313599275,birmingham,17500.0,2001.0,ram,3500,good,,diesel,178000.0,clean,manual,,4wd,full-size,truck,white,al,33.2283,-86.4928,2021-04-27 18:07:08-05:00
7313594854,birmingham,5500.0,2010.0,hyundai,accent,good,,gas,114988.0,clean,automatic,KMHCM3AC4AU157340,fwd,mid-size,hatchback,blue,al,33.242977,-86.817334,2021-04-27 17:57:23-05:00
7313589313,birmingham,18950.0,2009.0,jeep,wrangler,excellent,,gas,89687.5,clean,automatic,,4wd,,,,al,34.339168,-84.021823,2021-04-27 17:45:11-05:00
7313588835,birmingham,6900.0,2008.0,ford,escape hev,good,,hybrid,103550.0,clean,automatic,1FMCU49HX8KD14817,fwd,mid-size,SUV,white,al,33.243013,-86.817355,2021-04-27 17:44:08-05:00
7313588556,birmingham,10900.0,2010.0,honda,accord crosstour exl,good,,gas,97804.0,clean,automatic,5J6TF1H59AL003751,fwd,full-size,wagon,grey,al,33.243031,-86.817377,2021-04-27 17:43:33-05:00
7313588273,birmingham,8900.0,2014.0,fiat,500l lounge,good,,gas,84778.0,clean,automatic,ZFBCFACH0EZ002677,fwd,mid-size,hatchback,red,al,33.243013,-86.817355,2021-04-27 17:42:56-05:00
7313525257,birmingham,8900.0,2003.0,ford,f250 lariat,good,,diesel,247000.0,clean,automatic,,rwd,,truck,red,al,33.2932,-86.768,2021-04-27 15:35:45-05:00
7313522212,birmingham,2675.0,1996.0,toyota,camry,,,gas,164719.0,clean,automatic,4T1BG12K4TU920697,fwd,,sedan,green,al,33.455361,-86.962474,2021-04-27 15:30:32-05:00
7313512633,birmingham,29995.0,2016.0,ford,f-250,,,diesel,235000.0,clean,automatic,,4wd,,,,al,33.521,-86.8066,2021-04-27 15:13:27-05:00
7313510136,birmingham,22995.0,2012.0,ford,f-350,,,diesel,210000.0,clean,automatic,,4wd,,,,al,33.521,-86.8066,2021-04-27 15:09:11-05:00
7313504676,birmingham,21800.0,2018.0,ford,f150,,,gas,143603.0,clean,automatic,,4wd,,,silver,al,34.982021,-88.464918,2021-04-27 14:59:52-05:00
7313504333,birmingham,8980.0,2010.0,dodge,charger,,,gas,207000.0,clean,automatic,,,,,grey,al,33.209249,-86.784096,2021-04-27 14:59:12-05:00
7313503957,birmingham,27900.0,2018.0,ford,f250,,,gas,159911.0,clean,automatic,,4wd,,,white,al,34.982021,-88.464746,2021-04-27 14:58:33-05:00
7313502152,birmingham,7980.0,2012.0,volvo,s60,,,gas,110000.0,clean,automatic,,,,,,al,33.209967,-86.783066,2021-04-27 14:55:21-05:00
7313501638,birmingham,22900.0,2016.0,ford,transit t250,,,gas,95900.0,clean,automatic,,rwd,,,white,al,34.982584,-88.464403,2021-04-27 14:54:26-05:00
7313500101,birmingham,10980.0,2007.0,gmc,1500 yukon denali xl,,,gas,181000.0,clean,automatic,,,,,,al,33.20968,-86.783066,2021-04-27 14:51:37-05:00
7313499039,birmingham,31500.0,2019.0,ford,f150,,,gas,106054.0,clean,automatic,,4wd,,,white,al,34.982302,-88.464918,2021-04-27 14:49:57-05:00
7313496844,birmingham,8480.0,2012.0,chrysler,300,,,gas,187000.0,clean,automatic,,,,,,al,33.20968,-86.783581,2021-04-27 14:46:09-05:00
7313494428,birmingham,9980.0,2008.0,infiniti,fx35,,,gas,171000.0,clean,automatic,,,,,,al,33.209537,-86.782894,2021-04-27 14:41:55-05:00
7313489428,birmingham,7980.0,2015.0,kia,forte ex,,,gas,121000.0,clean,automatic,,,,,,al,33.209393,-86.782894,2021-04-27 14:33:36-05:00
7313484951,birmingham,10980.0,2012.0,ford,mustang,,,gas,159000.0,clean,automatic,,,,,,al,33.209824,-86.783066,2021-04-27 14:25:56-05:00
7313478091,birmingham,27990.0,2014.0,ram,2500 4x4,like new,,diesel,2222222.0,clean,automatic,,4wd,full-size,truck,white,al,34.188155,-86.851389,2021-04-27 14:14:34-05:00
7313467803,birmingham,8500.0,2004.0,bmw,z4,excellent,,gas,116014.0,clean,automatic,4USBT33534LS51621,rwd,sub-compact,other,white,al,33.3538,-86.8254,2021-04-27 13:57:56-05:00
7313451606,birmingham,36990.0,2016.0,gmc,sierra 2500 hd double cab,good,,gas,23190.0,clean,other,1GT22REG1GZ401351,4wd,,pickup,black,al,33.52,-86.79,2021-04-27 13:31:33-05:00
7313451582,birmingham,24590.0,2013.0,gmc,sierra 1500 extended cab slt,good,,other,80318.0,clean,other,1GTR1WE07DZ143724,,,pickup,,al,33.52,-86.79,2021-04-27 13:31:31-05:00
7313444620,birmingham,3650.0,2008.0,kia,rio,,,gas,115124.0,clean,automatic,KNADE123786319837,fwd,,sedan,silver,al,33.455361,-86.962474,2021-04-27 13:20:30-05:00
7313427277,birmingham,36995.0,2017.0,chevrolet,silverado 2500hd,,,gas,43553.0,clean,automatic,1GC1KUEG9HF237025,4wd,,,white,al,34.9506,-85.2432,2021-04-27 12:52:32-05:00
7313419020,birmingham,19888.0,2015.0,mercedes-benz,benz ml 450,excellent,,gas,111261.0,clean,automatic,,4wd,full-size,SUV,silver,al,32.9229,-86.545,2021-04-27 12:39:26-05:00
7313418727,birmingham,31888.0,2015.0,gmc,1500 yukon slt,good,,gas,109947.0,clean,automatic,,rwd,full-size,SUV,white,al,33.3813,-86.7046,2021-04-27 12:38:59-05:00
7313375333,birmingham,25990.0,2019.0,ram,1500 classic regular cab,good,,gas,12302.0,clean,other,3C6JR6DT3KG560649,,,pickup,white,al,33.52,-86.79,2021-04-27 11:31:23-05:00
7313376590,birmingham,23888.0,2014.0,ram,1500 express,like new,,diesel,110789.0,clean,automatic,,rwd,full-size,pickup,silver,al,33.4188,-86.7867,2021-04-27 11:33:17-05:00
7313375192,birmingham,25590.0,2015.0,gmc,sierra 1500 regular cab,good,,other,35290.0,clean,other,1GTN1TEH9FZ243281,,,pickup,white,al,33.52,-86.79,2021-04-27 11:31:12-05:00
7313361936,birmingham,2600.0,2000.0,buick,lesabre,,,gas,212061.0,clean,automatic,1G4HR54K6YU316195,fwd,,sedan,blue,al,33.455361,-86.962474,2021-04-27 11:10:58-05:00
7313346134,birmingham,3500.0,2008.0,acura,tl,good,,gas,242000.0,clean,automatic,,fwd,mid-size,sedan,grey,al,33.1934,-86.7944,2021-04-27 10:46:18-05:00
7313343182,birmingham,27990.0,2020.0,ford,ranger supercab xl pickup,good,,gas,10688.0,clean,other,1FTER1EH1LLA36301,,,pickup,white,al,33.52,-86.79,2021-04-27 10:41:23-05:00
7313325014,birmingham,32995.0,2013.0,,r XF,,,gas,22105.0,clean,automatic,SAJBD4FX6JCY57725,rwd,,sedan,white,al,33.669601,-86.817617,2021-04-27 10:10:59-05:00
7313295607,birmingham,500.0,2021.0,,SPECIAL FINANCE PROGRAM 2020,fair,,other,1400.0,clean,other,,,full-size,bus,green,al,32.9229,-86.545,2021-04-27 09:17:37-05:00
7313285659,birmingham,16888.0,2008.0,toyota,fj cruiser 4x4,good,,gas,188096.0,clean,automatic,,4wd,mid-size,SUV,yellow,al,32.889405,-86.623027,2021-04-27 08:58:19-05:00
7313283007,birmingham,15874.0,2016.0,mazda,cx-5,,,gas,150694.0,clean,automatic,JM3KE2DY1G0814875,fwd,,,brown,al,32.9229,-86.545,2021-04-27 08:52:58-05:00
7313282988,birmingham,40499.0,2020.0,toyota,tacoma,,,gas,9674.0,clean,automatic,3TMCZ5AN5LM357685,4wd,,,white,al,32.9229,-86.545,2021-04-27 08:52:57-05:00
7313282991,birmingham,12558.0,2016.0,hyundai,elantra,,,gas,76381.0,clean,automatic,5NPDH4AE8GH737715,fwd,,,white,al,32.9229,-86.545,2021-04-27 08:52:57-05:00
7313280464,birmingham,11977.0,2014.0,buick,verano,,,gas,54693.0,clean,automatic,1G4PR5SK8E4102383,fwd,,,silver,al,33.168322,-87.491902,2021-04-27 08:47:59-05:00
7313272909,birmingham,27900.0,2014.0,chevrolet,silverado 3500hd,good,,diesel,170525.0,clean,automatic,1GB4KZC82EF172959,4wd,full-size,truck,white,al,34.46656,-85.35894,2021-04-27 08:31:46-05:00
7313267024,birmingham,31590.0,2019.0,cadillac,xt4 sport suv 4d,good,,other,12102.0,clean,other,1GYFZER40KF121673,fwd,,hatchback,black,al,33.52,-86.79,2021-04-27 08:17:55-05:00
7313260486,birmingham,4950.0,2002.0,acura,rl,excellent,,gas,201000.0,clean,automatic,,,,sedan,,al,33.415861,-86.988407,2021-04-27 08:01:03-05:00
7313260158,birmingham,4650.0,2002.0,chevrolet,trailblazer,excellent,,gas,139000.0,clean,automatic,,,,SUV,,al,33.415861,-86.988407,2021-04-27 08:00:16-05:00
7313259831,birmingham,3950.0,2003.0,honda,civic ex,excellent,,gas,236890.0,clean,automatic,,,,,,al,33.415861,-86.988407,2021-04-27 07:59:19-05:00
7313253350,birmingham,7500.0,2012.0,chevrolet,silverado,excellent,,gas,212000.0,clean,automatic,,rwd,full-size,truck,white,al,33.293,-86.768,2021-04-27 07:38:08-05:00
7313252981,birmingham,6000.0,2002.0,,2002 limited 4 runner,good,,gas,24222.0,clean,automatic,,rwd,,,green,al,33.6756,-86.409,2021-04-27 07:36:46-05:00
7313224965,birmingham,21990.0,2015.0,mercedes-benz,glk,,,diesel,90508.0,clean,automatic,WDCGG0EB5FG411408,,,SUV,white,al,33.669601,-86.817617,2021-04-27 04:50:30-05:00
7313219085,birmingham,9500.0,2013.0,hyundai,sonata,excellent,,gas,125000.0,clean,automatic,,fwd,mid-size,sedan,red,al,33.4662,-87.092,2021-04-27 03:17:15-05:00
7313210683,birmingham,16900.0,2015.0,kia,optima,good,,gas,82999.0,clean,automatic,5XXGR4A65FG391393,fwd,,sedan,white,al,31.316064,-89.437114,2021-04-27 01:21:00-05:00
7313210657,birmingham,19900.0,2011.0,cadillac,escalade,good,,gas,133257.0,clean,automatic,1GYS3DEF8BR175139,rwd,full-size,SUV,white,al,31.316064,-89.437114,2021-04-27 01:20:41-05:00
7313210643,birmingham,19900.0,2019.0,hyundai,sonata,good,,gas,21872.0,clean,automatic,5NPE34AF0KH789800,fwd,,sedan,white,al,31.316064,-89.437114,2021-04-27 01:20:37-05:00
7313210587,birmingham,18900.0,2019.0,nissan,altima,good,,gas,47421.0,clean,automatic,1N4BL4EV0KC188117,fwd,,sedan,grey,al,31.316064,-89.437114,2021-04-27 01:20:03-05:00
7313175430,birmingham,22000.0,2013.0,rover,lr4 hse,good,,gas,119550.0,clean,automatic,SALAG2D47DA653099,4wd,,SUV,white,al,33.73676,-87.033691,2021-04-26 21:51:44-05:00
7313167064,birmingham,1500.0,2004.0,chevrolet,colorado,fair,,gas,150000.0,missing,automatic,,rwd,,truck,black,al,33.6452,-86.9767,2021-04-26 21:20:19-05:00
7313161057,birmingham,23500.0,2008.0,lexus,sc430,excellent,,gas,73500.0,clean,automatic,,rwd,,convertible,red,al,33.2317,-86.8727,2021-04-26 21:00:30-05:00
7313156852,birmingham,23900.0,2006.0,,LBZ Duramax,,,diesel,195000.0,clean,automatic,,4wd,full-size,truck,red,al,33.611754,-85.828114,2021-04-26 20:46:53-05:00
7313145810,birmingham,3250.0,1997.0,lincoln,town car,good,,gas,142000.0,clean,other,,rwd,,sedan,,al,33.245005,-86.49931,2021-04-26 20:12:37-05:00
7313137419,birmingham,3450.0,1997.0,honda,accord sedan,,,gas,172295.0,clean,automatic,1HGCD5602VA199948,fwd,,sedan,black,al,33.455361,-86.962474,2021-04-26 19:50:22-05:00
7313079270,birmingham,5000.0,2005.0,honda,element ex,good,,gas,182000.0,clean,automatic,,fwd,,SUV,red,al,34.0821,-87.0484,2021-04-26 17:36:57-05:00
7313029336,birmingham,34900.0,2020.0,nissan,pathfinder,excellent,,gas,15400.0,clean,automatic,5N1DR2DN2LC622798,rwd,full-size,SUV,white,al,33.3538,-86.8254,2021-04-26 16:00:13-05:00
7312985712,birmingham,36995.0,2013.0,chevrolet,silverado 3500hd,,,gas,58056.0,clean,automatic,1GB4CZCG7DF109634,,,,white,al,34.9506,-85.2432,2021-04-26 14:45:29-05:00
7312938924,birmingham,34590.0,2016.0,chevrolet,silverado 1500 double,good,,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,,pickup,silver,al,33.52,-86.79,2021-04-26 13:31:01-05:00
7312932052,birmingham,3650.0,1999.0,jeep,grand cherokee,,,gas,151379.0,clean,automatic,1J4G258SXXC735664,rwd,,SUV,blue,al,33.455361,-86.962474,2021-04-26 13:20:33-05:00
7312912319,birmingham,6900.0,2001.0,jeep,cherokee sport,excellent,,gas,144445.0,clean,automatic,1J4FT48S71L607084,rwd,full-size,SUV,white,al,33.6561,-87.1007,2021-04-26 12:50:46-05:00
7312908147,birmingham,18000.0,2016.0,mazda,cx-5,excellent,,gas,33000.0,clean,automatic,,,,,,al,33.5283,-86.5748,2021-04-26 12:44:16-05:00
7312892348,birmingham,27990.0,2017.0,chevrolet,colorado extended cab,good,,gas,22120.0,clean,other,1GCHSCEA7H1203280,,,pickup,,al,33.52,-86.79,2021-04-26 12:21:00-05:00
7312879695,birmingham,26990.0,2008.0,ram,2500 mega cab 4x4,like new,,diesel,172000.0,clean,automatic,,4wd,full-size,truck,red,al,34.188155,-86.851389,2021-04-26 12:02:06-05:00
7312876423,birmingham,17990.0,2018.0,ford,edge sel,like new,,gas,1111111.0,clean,automatic,,fwd,mid-size,SUV,blue,al,34.188155,-86.851389,2021-04-26 11:57:28-05:00
7312874716,birmingham,11990.0,2011.0,audi,a3 tdi premium plus,like new,,diesel,70000.0,clean,automatic,,fwd,mid-size,sedan,black,al,34.188155,-86.851389,2021-04-26 11:54:57-05:00
7312851442,birmingham,32990.0,2019.0,chevrolet,silverado 1500 ld,good,,other,6897.0,clean,other,2GCVKNEC8K1187169,,,pickup,black,al,33.52,-86.79,2021-04-26 11:21:07-05:00
7312844294,birmingham,3299.0,2003.0,chevrolet,cavalier,,,gas,176354.0,clean,automatic,1G1JC12F837128347,fwd,,coupe,,al,33.455361,-86.962474,2021-04-26 11:10:58-05:00
7312842481,birmingham,6500.0,2010.0,honda,accord coupe,like new,,gas,170000.0,clean,automatic,,fwd,,coupe,,al,33.6989,-84.7454,2021-04-26 11:08:28-05:00
7312815416,birmingham,12500.0,2002.0,,2002   Corvette Convertible,good,,gas,87000.0,clean,automatic,,rwd,,convertible,blue,al,33.3813,-86.7046,2021-04-26 10:27:12-05:00
7312807755,birmingham,16888.0,2008.0,toyota,fj cruiser 4x4,good,,gas,188096.0,clean,automatic,,4wd,mid-size,SUV,yellow,al,32.889405,-86.623027,2021-04-26 10:14:54-05:00
7312805374,birmingham,31990.0,2013.0,toyota,tundra double cab pickup,good,,gas,55068.0,clean,other,5TFUY5F19DX303623,4wd,,pickup,,al,33.52,-86.79,2021-04-26 10:11:05-05:00
7312806049,birmingham,25495.0,2017.0,mercedes-benz,c-class,,,gas,42056.0,clean,automatic,55SWF4KB8HU214437,,,sedan,black,al,33.669601,-86.817617,2021-04-26 10:12:09-05:00
7312804562,birmingham,500.0,2021.0,,SPECIAL FINANCE PROGRAM 2020,fair,,other,1400.0,clean,other,,,full-size,bus,green,al,32.9229,-86.545,2021-04-26 10:09:52-05:00
7312775073,birmingham,34990.0,2017.0,gmc,sierra 1500 double cab sle,good,,gas,31728.0,clean,other,1GTV2MECXHZ377968,4wd,,pickup,white,al,33.52,-86.79,2021-04-26 09:21:04-05:00
7312760013,birmingham,36998.0,2019.0,nissan,murano,,,gas,15549.0,clean,automatic,5N1AZ2MJ2KN157877,fwd,,,black,al,32.9229,-86.545,2021-04-26 08:54:01-05:00
7312759996,birmingham,37998.0,2020.0,nissan,maxima,,,gas,23783.0,clean,automatic,1N4AA6FV0LC373152,fwd,,,blue,al,32.9229,-86.545,2021-04-26 08:53:59-05:00
7312759987,birmingham,25000.0,2019.0,nissan,rogue sport,,,gas,11285.0,clean,automatic,JN1BJ1CP2KW526184,fwd,,,silver,al,32.9229,-86.545,2021-04-26 08:53:58-05:00
7312748821,birmingham,38590.0,2011.0,chevrolet,corvette grand sport,good,,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,,other,red,al,33.52,-86.79,2021-04-26 08:31:43-05:00
7312697721,birmingham,26990.0,2017.0,,Genesis G80,,,gas,74668.0,clean,automatic,KMHGN4JEXHU171758,rwd,,sedan,silver,al,33.669601,-86.817617,2021-04-26 04:50:38-05:00
7312625760,birmingham,8700.0,1979.0,lincoln,town car,excellent,,gas,22964.0,clean,automatic,,rwd,full-size,sedan,grey,al,34.226884,-87.621717,2021-04-25 20:21:34-05:00
7312615524,birmingham,3299.0,2002.0,ford,escape,,,gas,249302.0,clean,automatic,1FMCU03192KB03362,fwd,,,white,al,33.455361,-86.962474,2021-04-25 19:50:23-05:00
7312600310,birmingham,3500.0,1996.0,chevrolet,tahoe,,,gas,237000.0,clean,automatic,,4wd,,,green,al,33.3813,-86.7046,2021-04-25 19:07:35-05:00
7312578462,birmingham,8500.0,2011.0,toyota,camry,excellent,,gas,114500.0,clean,automatic,,fwd,full-size,sedan,blue,al,33.4653,-86.8082,2021-04-25 18:13:58-05:00
7312563837,birmingham,3495.0,2008.0,chevrolet,malibu,,,gas,157305.0,clean,automatic,1G1ZK57738F235673,fwd,,sedan,,al,33.455361,-86.962474,2021-04-25 17:40:16-05:00
7312550865,birmingham,5980.0,2010.0,ford,fusion,,,gas,178753.0,,manual,3FAHP0HA8AR254400,fwd,,sedan,red,al,33.209789,-86.783493,2021-04-25 17:10:15-05:00
7312532755,birmingham,7480.0,2013.0,hyundai,sonata,,,gas,117271.0,,automatic,5NPEB4AC2DH527384,fwd,,sedan,blue,al,33.209789,-86.783493,2021-04-25 16:30:15-05:00
7312514213,birmingham,8950.0,2011.0,ford,f-150,excellent,,gas,164000.0,clean,automatic,1FTMF1CM6BKD55331,fwd,full-size,truck,white,al,34.0378,-84.5038,2021-04-25 15:51:30-05:00
7312513513,birmingham,5980.0,2013.0,jeep,patriot,,,gas,106290.0,,manual,1C4NJPBA7DD260203,fwd,,SUV,white,al,33.209789,-86.783493,2021-04-25 15:50:10-05:00
7312503468,birmingham,4499.0,2005.0,toyota,camry,,,gas,170687.0,clean,automatic,4T1BE32K55U090199,fwd,,sedan,blue,al,33.455361,-86.962474,2021-04-25 15:30:08-05:00
7312493365,birmingham,5980.0,2006.0,chrysler,300,,,gas,160566.0,,automatic,2C3KA63H96H518644,rwd,,sedan,white,al,33.209789,-86.783493,2021-04-25 15:10:39-05:00
7312471541,birmingham,5980.0,2008.0,chevrolet,impala,,,,165596.0,,automatic,2G1WT58K989262310,fwd,,sedan,black,al,33.209789,-86.783493,2021-04-25 14:30:35-05:00
7312448828,birmingham,6980.0,2008.0,mercedes-benz,c-class,,,gas,148095.0,,automatic,WDDGF54X38F132654,rwd,,sedan,black,al,33.209789,-86.783493,2021-04-25 13:50:33-05:00
7312437455,birmingham,22990.0,2012.0,toyota,tacoma access cab pickup,good,,gas,37725.0,clean,other,5TFTX4CN6CX015282,,,pickup,white,al,33.52,-86.79,2021-04-25 13:30:52-05:00
7312431442,birmingham,3450.0,2007.0,toyota,prius,,,,263198.0,clean,automatic,JTDKB20U773225963,fwd,,,grey,al,33.455361,-86.962474,2021-04-25 13:20:34-05:00
7312425764,birmingham,5980.0,2005.0,nissan,xterra,,,gas,198576.0,,manual,5N1AN08W65C610629,,,SUV,silver,al,33.209789,-86.783493,2021-04-25 13:10:50-05:00
7312402472,birmingham,7980.0,2008.0,nissan,titan,,,,200850.0,,automatic,1N6BA06A18N315813,rwd,,pickup,white,al,33.209789,-86.783493,2021-04-25 12:30:32-05:00
